bg2010gj,bg2010ge,tr2020gj,tr2020ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G17010900106001,171090106001,G1701090010600,17109010600,1,1,1,1,1,1,1,1
G17010900106002,171090106002,G1701090010600,17109010600,1,1,1,1,1,1,1,1
G17010900107001,171090107001,G1701090010700,17109010700,1,1,1,1,1,1,1,1
G17010900107002,171090107002,G1701090010700,17109010700,1,1,1,1,1,1,1,1
G17010900107003,171090107003,G1701090010700,17109010700,1,1,1,1,1,1,1,1
G17010900109001,171090109001,G1701090010900,17109010900,1,1,1,1,1,1,1,1
G17010900109002,171090109002,G1701090010900,17109010900,1,1,1,1,1,1,1,1
G17010900109003,171090109003,G1701090010900,17109010900,1,1,1,1,1,1,1,1
G17010900110001,171090110001,G1701090010100,17109010100,0.0000804448,0,0,0,0,0,0,0
G17010900110001,171090110001,G1701090011000,17109011000,0.9999195552,1,1,1,1,1,1,1
G17010900110002,171090110002,G1700570953100,17057953100,0.0002486189,0.0001118598,0.0000937536,0.0001174336,0.0000914944,0.0000840668,0.0001105928,0
G17010900110002,171090110002,G1701090011000,17109011000,0.9997513811,0.9998881402,0.9999062464,0.9998825664,0.9999085056,0.9999159332,0.9998894072,1
G17010900110003,171090110003,G1701090011000,17109011000,1,1,1,1,1,1,1,1
G17010900111001,171090111001,G1701090011100,17109011100,1,1,1,1,1,1,1,1
G17010900111002,171090111002,G1701090011100,17109011100,1,1,1,1,1,1,1,1
G17010900111003,171090111003,G1701090011100,17109011100,1,1,1,1,1,1,1,1
G17010900111004,171090111004,G1700670954300,17067954300,0.0003090099,0.0000529792,0.0000759928,0.0000726234,0.0000850651,0.0000734962,0.0000507743,0.0003032792
G17010900111004,171090111004,G1701090011100,17109011100,0.9996909901,0.9999470208,0.9999240072,0.9999273766,0.9999149349,0.9999265038,0.9999492257,0.9996967208
G17011108701011,171118701011,G1701110870104,17111870104,1,1,1,1,1,1,1,1
G17011108701012,171118701012,G1701110870104,17111870104,1,1,1,1,1,1,1,1
G17011108701013,171118701013,G1701110870103,17111870103,0.9999724823,0.9997963251,0.9998015212,0.9997846073,0.9997834,0.9997948968,0.9997451092,1
G17011108701013,171118701013,G1701110870502,17111870502,0.0000275177,0.0002036749,0.0001984788,0.0002153927,0.0002166,0.0002051032,0.0002548908,0
G17011108701014,171118701014,G1701110870103,17111870103,1,1,1,1,1,1,1,1
G17011108701021,171118701021,G1701110870105,17111870105,0.9990165374,0.9999948926,0.9999939905,0.9999972388,0.9999917934,0.9999922549,0.9999929974,0.9999830502
G17011108701021,171118701021,G1701110870704,17111870704,0.0009834626,0.0000051074,0.0000060095,0.0000027612,0.0000082066,0.0000077451,0.0000070026,0.0000169498
G17011108701022,171118701022,G1701110870105,17111870105,0.0000049682,0,0,0,0,0,0,0
G17011108701022,171118701022,G1701110870106,17111870106,0.9999950318,1,1,1,1,1,1,1
G17011108701023,171118701023,G1701110870104,17111870104,0.0000304704,0.0004768717,0.0006574622,0,0.0014388489,0.0013550136,0.0015748031,0
G17011108701023,171118701023,G1701110870105,17111870105,0.9999695296,0.9995231283,0.9993425378,1,0.9985611511,0.9986449864,0.9984251969,1
G17011108702001,171118702001,G1701110870200,17111870200,1,1,1,1,1,1,1,1
G17011108702002,171118702002,G1701110870200,17111870200,0.9999931936,1,1,1,1,1,1,1
G17011108702002,171118702002,G1701110870302,17111870302,0.0000068064,0,0,0,0,0,0,0
G17011108702003,171118702003,G1701110870200,17111870200,0.9999094149,0.9993855238,0.9994867436,0.999405807,0.9994537147,0.9994339054,0.9993675886,1
G17011108702003,171118702003,G1701110870403,17111870403,0.0000905851,0.0006144762,0.0005132564,0.000594193,0.0005462853,0.0005660946,0.0006324114,0
G17011108702004,171118702004,G1701110870200,17111870200,0.9999832071,0.9994372082,0.9995253048,0.9995550578,0.9994660694,0.9995071409,0.9996974824,0.9977283678
G17011108702004,171118702004,G1701110870301,17111870301,0.0000167929,0.0005627918,0.0004746952,0.0004449422,0.0005339306,0.0004928591,0.0003025176,0.0022716322
G17011108703011,171118703011,G1701110870301,17111870301,1,1,1,1,1,1,1,1
G17011108703012,171118703012,G1700070010601,17007010601,0.0000044418,0.000000298,0.0000003814,0.0000003856,0.0000004274,0.0000004358,0.0000003513,0.0000008649
G17011108703012,171118703012,G1701110870301,17111870301,0.9999955582,0.999999702,0.9999996186,0.9999996144,0.9999995726,0.9999995642,0.9999996487,0.9999991351
G17011108703013,171118703013,G1701110870301,17111870301,1,1,1,1,1,1,1,1
G17011108703021,171118703021,G1701110870302,17111870302,1,1,1,1,1,1,1,1
G17011108703022,171118703022,G1701110870302,17111870302,1,1,1,1,1,1,1,1
G17011108703023,171118703023,G1701110870302,17111870302,1,1,1,1,1,1,1,1
G17011108704011,171118704011,G1701110870404,17111870404,0.9997123184,0.9984335736,0.9983380573,0.9981571103,0.9980392115,0.9980818507,0.997850384,0.999409734
G17011108704011,171118704011,G1701110870501,17111870501,0.0001351711,0,0,0,0,0,0,0
G17011108704011,171118704011,G1701110870502,17111870502,0.0001525105,0.0015664264,0.0016619427,0.0018428897,0.0019607885,0.0019181493,0.002149616,0.000590266
G17011108704012,171118704012,G1701110870403,17111870403,0.9999117618,0.9974159467,0.9969737245,0.9973984197,0.9969813739,0.9960391388,0.997712367,0.9915124627
G17011108704012,171118704012,G1701110870502,17111870502,0.0000882382,0.0025840533,0.0030262755,0.0026015803,0.0030186261,0.0039608612,0.002287633,0.0084875373
G17011108704013,171118704013,G1701110870403,17111870403,1,1,1,1,1,1,1,1
G17011108704021,171118704021,G1701110870402,17111870402,1,1,1,1,1,1,1,1
G17011108704022,171118704022,G1701110870402,17111870402,1,1,1,1,1,1,1,1
G17011108705001,171118705001,G1701110870501,17111870501,0.9994270964,0.9939485347,0.9949999739,0.9941082573,0.9945222653,0.9947489617,0.9941723666,0.9997303723
G17011108705001,171118705001,G1701110870814,17111870814,0.0005729036,0.0060514653,0.0050000261,0.0058917427,0.0054777347,0.0052510383,0.0058276334,0.0002696277
G17011108705002,171118705002,G1701110870404,17111870404,0.0001562056,0.0004497458,0.0004546858,0.0004193496,0.0003196378,0.000299877,0.000369807,0.0000009154
G17011108705002,171118705002,G1701110870502,17111870502,0.9998437944,0.9995502542,0.9995453142,0.9995806504,0.9996803622,0.999700123,0.999630193,0.9999990846
G17011108705003,171118705003,G1701110870501,17111870501,0.9999819032,1,1,1,1,1,1,1
G17011108705003,171118705003,G1701110870603,17111870603,0.0000180968,0,0,0,0,0,0,0
G17011108705004,171118705004,G1701110870502,17111870502,1,1,1,1,1,1,1,1
G17011108705005,171118705005,G1701110870501,17111870501,0.0546463071,0.0015961692,0.0020639835,0.0030674847,0.0020533881,0.0017421603,0.0026246719,0
G17011108705005,171118705005,G1701110870502,17111870502,0.9453536929,0.9984038308,0.9979360165,0.9969325153,0.9979466119,0.9982578397,0.9973753281,1
G17011108705006,171118705006,G1701110870502,17111870502,1,1,1,1,1,1,1,1
G17011108705007,171118705007,G1701110870502,17111870502,1,1,1,1,1,1,1,1
G17011108706031,171118706031,G1701110870603,17111870603,1,1,1,1,1,1,1,1
G17011108706032,171118706032,G1701110870603,17111870603,1,1,1,1,1,1,1,1
G17011108706041,171118706041,G1701110870604,17111870604,1,1,1,1,1,1,1,1
G17011108706042,171118706042,G1701110870604,17111870604,1,1,1,1,1,1,1,1
G17011108706043,171118706043,G1701110870604,17111870604,1,1,1,1,1,1,1,1
G17011108706051,171118706051,G1701110870605,17111870605,1,1,1,1,1,1,1,1
G17011108706052,171118706052,G1701110870605,17111870605,1,1,1,1,1,1,1,1
G17011108706061,171118706061,G1701110870606,17111870606,1,1,1,1,1,1,1,1
G17011108706062,171118706062,G1701110870606,17111870606,1,1,1,1,1,1,1,1
G17011108706063,171118706063,G1701110870606,17111870606,1,1,1,1,1,1,1,1
G17011108707021,171118707021,G1701110870702,17111870702,0.999272208,1,1,1,1,1,1,1
G17011108707021,171118707021,G1701110870703,17111870703,0.000727792,0,0,0,0,0,0,0
G17011108707022,171118707022,G1701110870702,17111870702,1,1,1,1,1,1,1,1
G17011108707023,171118707023,G1701110870702,17111870702,0.9986752921,0.9968534353,0.9962075877,0.9970180679,0.9957491003,0.9961645163,0.9985204272,0.984381004
G17011108707023,171118707023,G1701110870811,17111870811,0.0013247079,0.0031465647,0.0037924123,0.0029819321,0.0042508997,0.0038354837,0.0014795728,0.015618996
G17011108707024,171118707024,G1701110870702,17111870702,1,1,1,1,1,1,1,1
G17011108707031,171118707031,G1701110870703,17111870703,1,1,1,1,1,1,1,1
G17011108707032,171118707032,G1701110870703,17111870703,1,1,1,1,1,1,1,1
G17011108707033,171118707033,G1701110870104,17111870104,0.0057145269,0.0002104513,0.0002037301,0.0001750654,0.0001743014,0.0001770967,0.0001520275,0.0004482703
G17011108707033,171118707033,G1701110870703,17111870703,0.9942854731,0.9997895487,0.9997962699,0.9998249346,0.9998256986,0.9998229033,0.9998479725,0.9995517297
G17011108707041,171118707041,G1701110870105,17111870105,0.0000050892,0,0,0,0,0,0,0
G17011108707041,171118707041,G1701110870704,17111870704,0.9999949108,1,1,1,1,1,1,1
G17011108707042,171118707042,G1701110870704,17111870704,1,1,1,1,1,1,1,1
G17011108707043,171118707043,G1701110870704,17111870704,1,1,1,1,1,1,1,1
G17011108707044,171118707044,G1701110870704,17111870704,1,1,1,1,1,1,1,1
G17011108708031,171118708031,G1701110870814,17111870814,1,1,1,1,1,1,1,1
G17011108708032,171118708032,G1701110870814,17111870814,1,1,1,1,1,1,1,1
G17011108708033,171118708033,G1701110870813,17111870813,1,1,1,1,1,1,1,1
G17011108708034,171118708034,G1701110870813,17111870813,1,1,1,1,1,1,1,1
G17011108708071,171118708071,G1701110870807,17111870807,0.9998392603,0.9999925387,0.9999925797,0.9999973258,0.999998068,0.9999981993,1,0.9999931097
G17011108708071,171118708071,G1701110870906,17111870906,0.0001607397,0.0000074613,0.0000074203,0.0000026742,0.000001932,0.0000018007,0,0.0000068903
G17011108708072,171118708072,G1701110870807,17111870807,1,1,1,1,1,1,1,1
G17011108708081,171118708081,G1701110870808,17111870808,0.9898132668,1,1,1,1,1,1,1
G17011108708081,171118708081,G1701110870813,17111870813,0.0101867332,0,0,0,0,0,0,0
G17011108708082,171118708082,G1701110870808,17111870808,1,1,1,1,1,1,1,1
G17011108708091,171118708091,G1701110870809,17111870809,1,1,1,1,1,1,1,1
G17011108708092,171118708092,G1701110870809,17111870809,1,1,1,1,1,1,1,1
G17011108708101,171118708101,G1701110870810,17111870810,1,1,1,1,1,1,1,1
G17011108708102,171118708102,G1701110870810,17111870810,1,1,1,1,1,1,1,1
G17011108708103,171118708103,G1701110870810,17111870810,0.999552572,0.9993851232,0.9993236184,0.9994526769,0.9991739218,0.9989601444,0.9992602845,0.9980153975
G17011108708103,171118708103,G1701110870812,17111870812,0,0,0,0,0,0,0,0
G17011108708103,171118708103,G1701110871304,17111871304,0.000447428,0.0006148768,0.0006763816,0.0005473231,0.0008260782,0.0010398556,0.0007397155,0.0019846025
G17011108708111,171118708111,G1700970864203,17097864203,0.0000112588,0.000017874,0.0000235872,0.0000168653,0.000024498,0.0000577253,0.0000140369,0.0000961679
G17011108708111,171118708111,G1701110870702,17111870702,0.000466578,0.0018165359,0.0019649012,0.0021364518,0.0018853749,0.0018220828,0.0015132207,0.0044350272
G17011108708111,171118708111,G1701110870811,17111870811,0.9995221632,0.9981655901,0.9980115117,0.9978466829,0.9980901271,0.9981201919,0.9984727424,0.9954688049
G17011108708112,171118708112,G1701110870811,17111870811,1,1,1,1,1,1,1,1
G17011108708113,171118708113,G1701110870811,17111870811,1,1,1,1,1,1,1,1
G17011108708121,171118708121,G1701110870812,17111870812,1,1,1,1,1,1,1,1
G17011108708122,171118708122,G1701110870812,17111870812,1,1,1,1,1,1,1,1
G17011108708123,171118708123,G1701110870812,17111870812,1,1,1,1,1,1,1,1
G17011108708124,171118708124,G1701110870812,17111870812,1,1,1,1,1,1,1,1
G17011108709021,171118709021,G1701110870906,17111870906,0.9633688384,0.9858200471,0.985010983,0.9845547661,0.9839218592,0.9828787741,0.9844424025,0.9773398779
G17011108709021,171118709021,G1701110871112,17111871112,0.0002130876,0.0013662944,0.0013941741,0.0016149196,0.0013361224,0.0012919357,0.0014417912,0
G17011108709021,171118709021,G1701110871113,17111871113,0.036418074,0.0128136585,0.0135948429,0.0138303142,0.0147420184,0.0158292902,0.0141158063,0.0226601221
G17011108709022,171118709022,G1701110870404,17111870404,0.0000417682,0.0000070895,0.0000073621,0.0000053514,0.0000065093,0.0000060696,0.0000070822,0
G17011108709022,171118709022,G1701110870814,17111870814,0.0000678635,0.0000292935,0.0000371233,0.0000465468,0.0000382233,0.000036022,0.0000415499,0.0000004317
G17011108709022,171118709022,G1701110870907,17111870907,0.9998903684,0.999963617,0.9999555146,0.9999481018,0.9999552674,0.9999579083,0.9999513679,0.9999995683
G17011108709023,171118709023,G1701110870906,17111870906,1,1,1,1,1,1,1,1
G17011108709031,171118709031,G1701110870402,17111870402,0.0032788925,0.0001891884,0.000208977,0.0003383735,0.0002174046,0.0001909995,0.0002679174,0.0001615038
G17011108709031,171118709031,G1701110870903,17111870903,0.9967211075,0.9998108116,0.999791023,0.9996616265,0.9997825954,0.9998090005,0.9997320826,0.9998384962
G17011108709032,171118709032,G1701110870903,17111870903,1,1,1,1,1,1,1,1
G17011108709033,171118709033,G1701110870903,17111870903,1,1,1,1,1,1,1,1
G17011108709041,171118709041,G1701110870904,17111870904,1,1,1,1,1,1,1,1
G17011108709042,171118709042,G1701110870904,17111870904,0.998497835,0.9989342846,0.9987038293,0.9990122429,0.9990540648,0.9991115185,0.9988413297,1
G17011108709042,171118709042,G1701110871502,17111871502,0.001502165,0.0010657154,0.0012961707,0.0009877571,0.0009459352,0.0008884815,0.0011586703,0
G17011108709043,171118709043,G1701110870903,17111870903,0.000072561,0.0000402423,0.0000366914,0.0000429374,0.0000354423,0.0000461432,0.0000268394,0.0000521618
G17011108709043,171118709043,G1701110870904,17111870904,0.999927439,0.9999597577,0.9999633086,0.9999570626,0.9999645577,0.9999538568,0.9999731606,0.9999478382
G17011108709051,171118709051,G1701110870905,17111870905,1,1,1,1,1,1,1,1
G17011108709052,171118709052,G1701110870905,17111870905,1,1,1,1,1,1,1,1
G17011108710031,171118710031,G1701110871003,17111871003,1,1,1,1,1,1,1,1
G17011108710032,171118710032,G1701110871003,17111871003,1,1,1,1,1,1,1,1
G17011108710033,171118710033,G1701110871003,17111871003,1,1,1,1,1,1,1,1
G17011108710041,171118710041,G1701110871003,17111871003,0.0171240228,0.0006570302,0.0004604052,0.0012919897,0.0009615385,0.0008718396,0,0.0036101083
G17011108710041,171118710041,G1701110871004,17111871004,0.9828759772,0.9993429698,0.9995395948,0.9987080103,0.9990384615,0.9991281604,1,0.9963898917
G17011108710042,171118710042,G1701110871004,17111871004,1,1,1,1,1,1,1,1
G17011108710043,171118710043,G1701110871004,17111871004,1,1,1,1,1,1,1,1
G17011108711041,171118711041,G1701110871107,17111871107,0.0000207711,0,0,0,0,0,0,0
G17011108711041,171118711041,G1701110871108,17111871108,0.0001836006,0,0,0,0,0,0,0
G17011108711041,171118711041,G1701110871110,17111871110,0.3209635042,0.3501283072,0.3469032698,0.339562837,0.3528688497,0.3537087831,0.3326714008,0.6228813559
G17011108711041,171118711041,G1701110871111,17111871111,0.4534698803,0.3195840555,0.3382454207,0.336813742,0.34237688,0.3428165007,0.3477020602,0.2711864407
G17011108711041,171118711041,G1701110871113,17111871113,0.0030579612,0.0021247257,0.0018090288,0.0019662974,0.0018937572,0.0019099936,0.0020354138,0
G17011108711041,171118711041,G1701110871114,17111871114,0.2223042826,0.3281629116,0.3130422807,0.3216571236,0.3028605131,0.3015647226,0.3175911252,0.1059322034
G17011108711042,171118711042,G1701110871111,17111871111,1,1,1,1,1,1,1,1
G17011108711043,171118711043,G1701110871114,17111871114,0.9181982942,0.9570881226,0.951417004,0.9560117302,0.9522862823,0.9426987061,0.9576719577,0.936
G17011108711043,171118711043,G1701110871115,17111871115,0.0818017058,0.0429118774,0.048582996,0.0439882698,0.0477137177,0.0573012939,0.0423280423,0.064
G17011108711044,171118711044,G1701110871114,17111871114,0.0004689866,0,0,0,0,0,0,0
G17011108711044,171118711044,G1701110871115,17111871115,0.9995310134,1,1,1,1,1,1,1
G17011108711051,171118711051,G1701110871105,17111871105,1,1,1,1,1,1,1,1
G17011108711052,171118711052,G1701110871105,17111871105,0.9993504011,0.999982987,0.9999824322,0.9999829784,0.9999815833,0.9999779796,0.9999832242,0.9999703415
G17011108711052,171118711052,G1701110871201,17111871201,0.0006495989,0.000017013,0.0000175678,0.0000170216,0.0000184167,0.0000220204,0.0000167758,0.0000296585
G17011108711053,171118711053,G1701110871105,17111871105,1,1,1,1,1,1,1,1
G17011108711061,171118711061,G1701110871110,17111871110,0.0034076286,0.0006097443,0.0005385948,0.0005637946,0.000530199,0.0005146226,0.0005311027,0.0004940491
G17011108711061,171118711061,G1701110871112,17111871112,0.3190513203,0.3123144105,0.3452939553,0.338009352,0.3652587745,0.3724928367,0.3695121951,0.1951219512
G17011108711061,171118711061,G1701110871113,17111871113,0.6775410512,0.6870758453,0.6541674499,0.6614268534,0.6342110265,0.6269925407,0.6299567021,0.8043839997
G17011108711062,171118711062,G1701110871112,17111871112,1,1,1,1,1,1,1,1
G17011108711063,171118711063,G1701110871112,17111871112,1,1,1,1,1,1,1,1
G17011108711071,171118711071,G1701110871107,17111871107,0.9950520225,1,1,1,1,1,1,1
G17011108711071,171118711071,G1701110871111,17111871111,0.0049479775,0,0,0,0,0,0,0
G17011108711072,171118711072,G1701110871107,17111871107,0.9976662936,0.998708726,0.9982766416,0.998404972,0.9980766432,0.9980187125,0.9980720517,0.9983460116
G17011108711072,171118711072,G1701110871206,17111871206,0.0012540814,0.0000813697,0.000080019,0.0000740591,0.0000677702,0.0000657144,0.0000689254,0
G17011108711072,171118711072,G1701110871207,17111871207,0.001079625,0.0012099044,0.0016433395,0.0015209689,0.0018555865,0.0019155732,0.0018590228,0.0016539884
G17011108711081,171118711081,G1701110871108,17111871108,0.9997750971,0.9999994162,0.9999994528,0.9999994407,0.9999994914,0.9999994993,0.9999994581,1
G17011108711081,171118711081,G1701110871111,17111871111,0.0002249029,0.0000005838,0.0000005472,0.0000005593,0.0000005086,0.0000005007,0.0000005419,0
G17011108711082,171118711082,G1701110871108,17111871108,0.9989920873,0.9906512473,0.9910010556,0.9920134777,0.9904932947,0.9905375829,0.9903179342,0.9978459081
G17011108711082,171118711082,G1701110871208,17111871208,0.0010079127,0.0093487527,0.0089989444,0.0079865223,0.0095067053,0.0094624171,0.0096820658,0.0021540919
G17011108711091,171118711091,G1701110871109,17111871109,1,1,1,1,1,1,1,1
G17011108711092,171118711092,G1701110871109,17111871109,1,1,1,1,1,1,1,1
G17011108712011,171118712011,G1701110871201,17111871201,1,1,1,1,1,1,1,1
G17011108712012,171118712012,G1701110871201,17111871201,1,1,1,1,1,1,1,1
G17011108712013,171118712013,G1701110871201,17111871201,1,1,1,1,1,1,1,1
G17011108712014,171118712014,G1701110871201,17111871201,1,1,1,1,1,1,1,1
G17011108712021,171118712021,G1701110871201,17111871201,0.0004730597,0.0002043766,0.0001985757,0.000169821,0.0002957256,0.0002813318,0,0.0008293173
G17011108712021,171118712021,G1701110871202,17111871202,0.9995269403,0.9997956234,0.9998014243,0.999830179,0.9997042744,0.9997186682,1,0.9991706827
G17011108712022,171118712022,G1701110871202,17111871202,1,1,1,1,1,1,1,1
G17011108712023,171118712023,G1701110871202,17111871202,1,1,1,1,1,1,1,1
G17011108712024,171118712024,G1701110871202,17111871202,1,1,1,1,1,1,1,1
G17011108712051,171118712051,G1701110871205,17111871205,1,1,1,1,1,1,1,1
G17011108712052,171118712052,G1701110871205,17111871205,1,1,1,1,1,1,1,1
G17011108712053,171118712053,G1701110871205,17111871205,1,1,1,1,1,1,1,1
G17011108712061,171118712061,G1701110871206,17111871206,1,1,1,1,1,1,1,1
G17011108712062,171118712062,G1701110871206,17111871206,1,1,1,1,1,1,1,1
